Datetime,Target_Close,Nifty_IT_Close,TCS_Close,Infosys_Close,Nasdaq_Fut_Close,USD_INR_Close,India_VIX_Close
2026-02-11 09:46:00+05:30,39.2599983215332,35512.30078125,2965.0,1492.0,,,11.6274995803833
2026-02-11 09:47:00+05:30,39.25,35514.1484375,2964.199951171875,1491.5999755859375,,,11.617500305175781
2026-02-11 09:48:00+05:30,39.2599983215332,35509.30078125,2963.5,1491.5999755859375,,,11.59749984741211
2026-02-11 09:49:00+05:30,39.22999954223633,35482.30078125,2961.800048828125,1491.0,,,11.630000114440918
2026-02-11 09:50:00+05:30,39.220001220703125,35478.6484375,2961.39990234375,1490.699951171875,,,11.619999885559082
2026-02-11 09:51:00+05:30,39.20000076293945,35452.3515625,2958.699951171875,1490.4000244140625,,,11.617500305175781
2026-02-11 09:52:00+05:30,39.16999816894531,35436.05078125,2957.5,1489.699951171875,,,11.614999771118164
2026-02-11 09:53:00+05:30,39.18000030517578,35462.3515625,2960.699951171875,1491.300048828125,,,11.579999923706055
2026-02-11 09:54:00+05:30,39.20000076293945,35458.6484375,2960.5,1491.0999755859375,,,11.567500114440918
2026-02-11 09:55:00+05:30,39.209999084472656,35466.55078125,2961.300048828125,1491.5999755859375,,,11.552499771118164
2026-02-11 09:56:00+05:30,39.22999954223633,35492.05078125,2962.5,1492.699951171875,,,11.539999961853027
2026-02-11 09:57:00+05:30,39.2400016784668,35493.6015625,2962.5,1493.300048828125,,,11.5625
2026-02-11 09:58:00+05:30,39.20000076293945,35477.94921875,2961.300048828125,1492.0999755859375,,,11.550000190734863
2026-02-11 09:59:00+05:30,39.2400016784668,35490.05078125,2961.5,1492.699951171875,,,11.539999961853027
2026-02-11 10:00:00+05:30,39.20000076293945,35461.80078125,2960.0,1491.699951171875,,,11.574999809265137
2026-02-11 10:01:00+05:30,39.20000076293945,35452.05078125,2958.89990234375,1490.800048828125,,,11.520000457763672
2026-02-11 10:02:00+05:30,39.189998626708984,35455.55078125,2958.699951171875,1491.199951171875,,,11.510000228881836
2026-02-11 10:03:00+05:30,39.20000076293945,35454.3515625,2957.60009765625,1491.0,,,11.537500381469727
2026-02-11 10:04:00+05:30,39.18000030517578,35443.05078125,2957.10009765625,1490.5999755859375,,,11.5625
2026-02-11 10:05:00+05:30,39.16999816894531,35431.8984375,2956.0,1489.800048828125,,,11.557499885559082
2026-02-11 10:06:00+05:30,39.130001068115234,35395.25,2955.0,1485.800048828125,,,11.557499885559082
2026-02-11 10:07:00+05:30,39.11000061035156,35374.94921875,2954.89990234375,1485.9000244140625,,,11.550000190734863
2026-02-11 10:08:00+05:30,39.09000015258789,35381.44921875,2955.10009765625,1487.0,,,11.512499809265137
2026-02-11 10:09:00+05:30,39.09000015258789,35396.3515625,2956.300048828125,1487.5999755859375,,,11.512499809265137
2026-02-11 10:10:00+05:30,39.16999816894531,35430.94921875,2959.300048828125,1488.4000244140625,,,11.492500305175781
2026-02-11 10:11:00+05:30,39.150001525878906,35435.69921875,2961.89990234375,1488.9000244140625,,,11.510000228881836
2026-02-11 10:12:00+05:30,39.18000030517578,35449.80078125,2963.300048828125,1488.800048828125,,,11.53499984741211
2026-02-11 10:13:00+05:30,39.15999984741211,35424.8984375,2959.5,1488.300048828125,,,11.547499656677246
2026-02-11 10:14:00+05:30,39.150001525878906,35412.8515625,2958.300048828125,1488.0,,,11.539999961853027
2026-02-11 10:15:00+05:30,39.15999984741211,35424.80078125,2960.0,1488.699951171875,,,11.507499694824219
2026-02-11 10:16:00+05:30,39.16999816894531,35442.75,2962.199951171875,1488.699951171875,,,11.487500190734863
2026-02-11 10:17:00+05:30,39.20000076293945,35474.05078125,2962.39990234375,1489.699951171875,,,11.460000038146973
2026-02-11 10:18:00+05:30,39.20000076293945,35480.8515625,2964.800048828125,1489.9000244140625,,,11.4399995803833
2026-02-11 10:19:00+05:30,39.220001220703125,35476.1484375,2963.300048828125,1490.0,,,11.489999771118164
2026-02-11 10:20:00+05:30,39.220001220703125,35495.30078125,2967.39990234375,1490.5,,,11.479999542236328
2026-02-11 10:21:00+05:30,39.22999954223633,35493.8515625,2968.89990234375,1490.300048828125,,,11.5
2026-02-11 10:22:00+05:30,39.22999954223633,35508.5,2969.10009765625,1491.699951171875,,,11.484999656677246
2026-02-11 10:23:00+05:30,39.22999954223633,35511.30078125,2970.0,1491.300048828125,,,11.489999771118164
2026-02-11 10:24:00+05:30,39.25,35509.8515625,2969.800048828125,1491.0999755859375,,,11.487500190734863
2026-02-11 10:25:00+05:30,39.25,35513.8984375,2969.5,1491.300048828125,,,11.47249984741211
2026-02-11 10:26:00+05:30,39.25,35496.3515625,2969.800048828125,1490.699951171875,,,11.475000381469727
2026-02-11 10:27:00+05:30,39.2400016784668,35480.1484375,2968.300048828125,1488.800048828125,,,11.494999885559082
2026-02-11 10:28:00+05:30,39.20000076293945,35475.25,2967.199951171875,1488.800048828125,,,11.477499961853027
2026-02-11 10:29:00+05:30,39.209999084472656,35462.75,2965.699951171875,1488.0999755859375,,,11.475000381469727
2026-02-11 10:30:00+05:30,39.189998626708984,35462.25,2964.699951171875,1487.9000244140625,,,11.4350004196167
2026-02-11 10:31:00+05:30,39.209999084472656,35480.0,2966.300048828125,1488.9000244140625,,,11.40250015258789
2026-02-11 10:32:00+05:30,39.209999084472656,35476.05078125,2966.199951171875,1488.300048828125,,,11.412500381469727
2026-02-11 10:33:00+05:30,39.209999084472656,35469.25,2964.699951171875,1488.4000244140625,,,11.430000305175781
2026-02-11 10:34:00+05:30,39.209999084472656,35466.1484375,2965.89990234375,1488.0999755859375,,,11.427499771118164
2026-02-11 10:35:00+05:30,39.20000076293945,35460.1484375,2966.699951171875,1487.300048828125,,,11.399999618530273
2026-02-11 10:36:00+05:30,39.220001220703125,35483.75,2971.199951171875,1488.9000244140625,,,11.404999732971191
2026-02-11 10:37:00+05:30,39.220001220703125,35472.6015625,2968.300048828125,1488.800048828125,,,11.40250015258789
2026-02-11 10:38:00+05:30,39.2400016784668,35491.80078125,2970.5,1489.800048828125,,,11.407500267028809
2026-02-11 10:39:00+05:30,39.2400016784668,35499.25,2970.199951171875,1489.9000244140625,25316.0,,11.40999984741211
2026-02-11 10:40:00+05:30,39.2400016784668,35494.3984375,2970.0,1489.0999755859375,25312.5,,11.427499771118164
2026-02-11 10:41:00+05:30,39.220001220703125,35494.3984375,2971.699951171875,1488.800048828125,25318.25,,11.414999961853027
2026-02-11 10:42:00+05:30,39.2400016784668,35492.6015625,2970.0,1488.9000244140625,25317.5,,11.414999961853027
2026-02-11 10:43:00+05:30,39.2400016784668,35496.19921875,2971.60009765625,1488.9000244140625,25318.5,,11.420000076293945
2026-02-11 10:44:00+05:30,39.25,35499.30078125,2971.39990234375,1488.9000244140625,25314.25,,11.40250015258789
2026-02-11 10:45:00+05:30,39.220001220703125,35485.25,2970.0,1488.300048828125,25318.25,,11.407500267028809
2026-02-11 10:46:00+05:30,39.209999084472656,35490.25,2970.800048828125,1488.5999755859375,25322.25,,11.412500381469727
2026-02-11 10:47:00+05:30,39.22999954223633,35501.19921875,2971.5,1489.0,25323.0,,11.427499771118164
2026-02-11 10:48:00+05:30,39.2400016784668,35514.1015625,2972.60009765625,1489.5999755859375,25317.5,,11.442500114440918
2026-02-11 10:49:00+05:30,39.2599983215332,35522.6015625,2972.5,1489.800048828125,25316.0,,11.412500381469727
2026-02-11 10:50:00+05:30,39.2599983215332,35522.3515625,2971.60009765625,1490.300048828125,25313.5,,11.427499771118164
2026-02-11 10:51:00+05:30,39.27000045776367,35524.1015625,2971.300048828125,1489.800048828125,25317.75,,11.4399995803833
2026-02-11 10:52:00+05:30,39.27000045776367,35530.44921875,2972.5,1490.199951171875,25315.75,,11.452500343322754
2026-02-11 10:53:00+05:30,39.25,35503.30078125,2970.0,1489.5999755859375,25313.75,,11.447500228881836
2026-02-11 10:54:00+05:30,39.2400016784668,35496.44921875,2969.199951171875,1489.4000244140625,25314.75,,11.460000038146973
2026-02-11 10:55:00+05:30,39.22999954223633,35489.1484375,2968.10009765625,1488.300048828125,25311.75,,11.449999809265137
2026-02-11 10:56:00+05:30,39.220001220703125,35478.80078125,2968.39990234375,1488.0,25309.25,,11.457500457763672
2026-02-11 10:57:00+05:30,39.220001220703125,35477.3984375,2968.0,1487.800048828125,25312.25,,11.452500343322754
2026-02-11 10:58:00+05:30,39.2400016784668,35491.6015625,2970.0,1489.0999755859375,25305.75,,11.420000076293945
2026-02-11 10:59:00+05:30,39.209999084472656,35471.25,2969.10009765625,1487.5999755859375,25304.75,,11.4375
2026-02-11 11:00:00+05:30,39.189998626708984,35464.8984375,2968.0,1487.800048828125,25300.75,,11.447500228881836
2026-02-11 11:01:00+05:30,39.220001220703125,35480.0,2969.10009765625,1488.4000244140625,25295.75,,11.454999923706055
2026-02-11 11:02:00+05:30,39.209999084472656,35474.3984375,2968.5,1488.5,25293.5,,11.417499542236328
2026-02-11 11:03:00+05:30,39.22999954223633,35485.75,2969.39990234375,1488.699951171875,25294.5,,11.422499656677246
2026-02-11 11:04:00+05:30,39.2400016784668,35492.94921875,2970.0,1489.0,25297.0,,11.430000305175781
2026-02-11 11:05:00+05:30,39.2400016784668,35493.19921875,2968.0,1489.4000244140625,25296.75,,11.430000305175781
2026-02-11 11:06:00+05:30,39.22999954223633,35485.8984375,2968.0,1488.9000244140625,25299.5,,11.427499771118164
2026-02-11 11:07:00+05:30,39.220001220703125,35470.6015625,2966.0,1488.199951171875,25300.25,,11.417499542236328
2026-02-11 11:08:00+05:30,39.20000076293945,35453.80078125,2964.60009765625,1487.9000244140625,25300.25,,11.4375
2026-02-11 11:09:00+05:30,39.16999816894531,35430.0,2962.5,1486.199951171875,25301.25,,11.425000190734863
2026-02-11 11:10:00+05:30,39.16999816894531,35435.55078125,2962.60009765625,1486.199951171875,25295.5,,11.420000076293945
2026-02-11 11:11:00+05:30,39.15999984741211,35421.25,2959.10009765625,1486.0,25293.5,,11.422499656677246
2026-02-11 11:12:00+05:30,39.150001525878906,35431.69921875,2961.10009765625,1486.800048828125,25289.75,,11.427499771118164
2026-02-11 11:13:00+05:30,39.189998626708984,35456.05078125,2961.199951171875,1487.5999755859375,25285.25,,11.414999961853027
2026-02-11 11:14:00+05:30,39.20000076293945,35452.05078125,2960.10009765625,1487.5,25286.5,,11.397500038146973
2026-02-11 11:15:00+05:30,39.189998626708984,35451.0,2960.10009765625,1486.9000244140625,25283.75,,11.397500038146973
2026-02-11 11:16:00+05:30,39.20000076293945,35458.1484375,2960.199951171875,1487.300048828125,25286.0,,11.390000343322754
2026-02-11 11:17:00+05:30,39.20000076293945,35466.05078125,2960.800048828125,1487.5,25281.75,,11.354999542236328
2026-02-11 11:18:00+05:30,39.20000076293945,35470.80078125,2959.800048828125,1488.0999755859375,25283.0,,11.359999656677246
2026-02-11 11:19:00+05:30,39.189998626708984,35443.55078125,2957.699951171875,1487.0999755859375,25285.0,,11.359999656677246
2026-02-11 11:20:00+05:30,39.16999816894531,35442.69921875,2959.300048828125,1487.0,25287.75,,11.362500190734863
2026-02-11 11:21:00+05:30,39.189998626708984,35449.19921875,2958.60009765625,1488.5,25286.5,,11.367500305175781
2026-02-11 11:22:00+05:30,39.189998626708984,35451.80078125,2958.5,1488.199951171875,25287.0,,11.367500305175781
2026-02-11 11:23:00+05:30,39.20000076293945,35460.8515625,2958.300048828125,1489.0999755859375,25291.0,,11.350000381469727
2026-02-11 11:24:00+05:30,39.20000076293945,35468.3515625,2958.699951171875,1489.0999755859375,25290.25,,11.399999618530273
2026-02-11 11:25:00+05:30,39.20000076293945,35458.75,2958.5,1488.0999755859375,25288.75,,11.3774995803833
2026-02-11 11:26:00+05:30,39.20000076293945,35462.69921875,2958.5,1488.800048828125,25289.25,,11.387499809265137
2026-02-11 11:27:00+05:30,39.20000076293945,35464.94921875,2958.89990234375,1488.9000244140625,25288.0,,11.392499923706055
2026-02-11 11:28:00+05:30,39.220001220703125,35467.3984375,2959.5,1489.0999755859375,25286.25,,11.382499694824219
2026-02-11 11:29:00+05:30,39.20000076293945,35452.1015625,2957.800048828125,1488.5,25287.5,,11.3725004196167
2026-02-11 11:30:00+05:30,39.189998626708984,35455.44921875,2957.5,1488.5,25295.25,,11.362500190734863
2026-02-11 11:31:00+05:30,39.20000076293945,35448.94921875,2957.39990234375,1488.699951171875,25304.25,,11.382499694824219
2026-02-11 11:32:00+05:30,39.20000076293945,35454.5,2957.39990234375,1489.199951171875,25304.0,,11.364999771118164
2026-02-11 11:33:00+05:30,39.220001220703125,35474.25,2957.800048828125,1490.800048828125,25309.75,,11.364999771118164
2026-02-11 11:34:00+05:30,39.22999954223633,35478.75,2960.0,1490.800048828125,25308.25,,11.357500076293945
2026-02-11 11:35:00+05:30,39.22999954223633,35483.1015625,2960.699951171875,1490.800048828125,25314.0,,11.364999771118164
2026-02-11 11:36:00+05:30,39.22999954223633,35477.25,2959.0,1490.800048828125,25315.5,,11.354999542236328
2026-02-11 11:37:00+05:30,39.220001220703125,35467.30078125,2956.699951171875,1490.699951171875,25309.25,,11.359999656677246
2026-02-11 11:38:00+05:30,39.20000076293945,35457.30078125,2956.0,1490.199951171875,25312.0,,11.382499694824219
2026-02-11 11:39:00+05:30,39.20000076293945,35457.94921875,2955.800048828125,1490.300048828125,25310.25,,11.382499694824219
2026-02-11 11:40:00+05:30,39.189998626708984,35450.8984375,2956.60009765625,1489.300048828125,25299.25,,11.3725004196167
2026-02-11 11:41:00+05:30,39.189998626708984,35444.75,2955.699951171875,1489.199951171875,25296.75,,11.364999771118164
2026-02-11 11:42:00+05:30,39.20000076293945,35453.3984375,2956.60009765625,1489.699951171875,25293.5,,11.3774995803833
2026-02-11 11:43:00+05:30,39.209999084472656,35461.0,2957.800048828125,1489.9000244140625,25291.0,,11.352499961853027
2026-02-11 11:44:00+05:30,39.20000076293945,35449.05078125,2954.800048828125,1489.699951171875,25291.0,,11.375
2026-02-11 11:45:00+05:30,39.16999816894531,35426.3984375,2953.800048828125,1488.0999755859375,25283.75,,11.369999885559082
2026-02-11 11:46:00+05:30,39.18000030517578,35437.1484375,2954.199951171875,1488.199951171875,25278.75,,11.364999771118164
2026-02-11 11:47:00+05:30,39.15999984741211,35413.3984375,2951.199951171875,1487.199951171875,25282.75,,11.352499961853027
2026-02-11 11:48:00+05:30,39.150001525878906,35407.6484375,2950.699951171875,1487.199951171875,25281.0,,11.369999885559082
2026-02-11 11:49:00+05:30,39.150001525878906,35408.3984375,2950.699951171875,1486.5,25280.75,,11.369999885559082
2026-02-11 11:50:00+05:30,39.150001525878906,35404.94921875,2951.0,1486.9000244140625,25284.25,,11.364999771118164
2026-02-11 11:51:00+05:30,39.130001068115234,35393.19921875,2950.89990234375,1486.0,25280.0,,11.359999656677246
2026-02-11 11:52:00+05:30,39.13999938964844,35395.6484375,2950.39990234375,1486.199951171875,25283.0,,11.382499694824219
2026-02-11 11:53:00+05:30,39.13999938964844,35400.19921875,2951.199951171875,1486.300048828125,25283.75,,11.357500076293945
2026-02-11 11:54:00+05:30,39.16999816894531,35421.3984375,2952.300048828125,1487.0999755859375,25289.25,,11.364999771118164
2026-02-11 11:55:00+05:30,39.16999816894531,35432.0,2952.39990234375,1487.0999755859375,25287.75,,11.385000228881836
2026-02-11 11:56:00+05:30,39.150001525878906,35415.1484375,2951.5,1486.5999755859375,25282.0,,11.387499809265137
2026-02-11 11:57:00+05:30,39.150001525878906,35415.05078125,2952.0,1486.800048828125,25279.5,,11.3774995803833
2026-02-11 11:58:00+05:30,39.150001525878906,35408.44921875,2951.39990234375,1486.4000244140625,25274.5,,11.367500305175781
2026-02-11 11:59:00+05:30,39.11000061035156,35372.8515625,2948.0,1484.5,25274.75,,11.385000228881836
2026-02-11 12:00:00+05:30,39.09000015258789,35352.3515625,2945.10009765625,1484.199951171875,25280.5,,11.375
2026-02-11 12:01:00+05:30,39.11000061035156,35372.3515625,2948.39990234375,1484.699951171875,25277.5,,11.357500076293945
2026-02-11 12:02:00+05:30,39.119998931884766,35381.8515625,2949.800048828125,1485.199951171875,25275.75,,11.329999923706055
2026-02-11 12:03:00+05:30,39.11000061035156,35372.30078125,2949.0,1485.0999755859375,25274.0,,11.362500190734863
2026-02-11 12:04:00+05:30,39.11000061035156,35371.75,2949.0,1485.5,25273.25,,11.369999885559082
2026-02-11 12:05:00+05:30,39.119998931884766,35380.25,2950.0,1485.5999755859375,25275.0,,11.364999771118164
2026-02-11 12:06:00+05:30,39.130001068115234,35384.6484375,2950.89990234375,1485.5,25278.0,,11.369999885559082
2026-02-11 12:07:00+05:30,39.11000061035156,35377.94921875,2950.800048828125,1485.199951171875,25279.25,,11.362500190734863
2026-02-11 12:08:00+05:30,39.099998474121094,35366.3515625,2949.10009765625,1484.699951171875,25281.0,,11.382499694824219
2026-02-11 12:09:00+05:30,39.099998474121094,35361.25,2949.0,1484.0999755859375,25283.5,,11.375
2026-02-11 12:10:00+05:30,39.09000015258789,35360.0,2949.300048828125,1483.5999755859375,25282.75,,11.364999771118164
2026-02-11 12:11:00+05:30,39.08000183105469,35345.1484375,2948.300048828125,1483.4000244140625,25285.5,,11.359999656677246
2026-02-11 12:12:00+05:30,39.060001373291016,35343.19921875,2947.699951171875,1483.699951171875,25283.5,,11.354999542236328
2026-02-11 12:13:00+05:30,39.08000183105469,35347.94921875,2947.699951171875,1484.199951171875,25283.25,,11.359999656677246
2026-02-11 12:14:00+05:30,39.08000183105469,35348.5,2946.800048828125,1484.199951171875,25277.75,,11.359999656677246
2026-02-11 12:15:00+05:30,39.060001373291016,35335.80078125,2943.10009765625,1484.0999755859375,25272.25,,11.364999771118164
2026-02-11 12:16:00+05:30,39.060001373291016,35330.5,2941.699951171875,1483.5999755859375,25273.25,,11.354999542236328
2026-02-11 12:17:00+05:30,39.04999923706055,35323.3515625,2941.0,1483.4000244140625,25274.25,,11.3725004196167
2026-02-11 12:18:00+05:30,39.060001373291016,35331.25,2941.699951171875,1483.5999755859375,25270.75,,11.375
2026-02-11 12:19:00+05:30,39.04999923706055,35317.69921875,2940.60009765625,1483.0999755859375,25274.75,,11.380000114440918
2026-02-11 12:20:00+05:30,39.029998779296875,35294.75,2937.300048828125,1482.9000244140625,25272.0,,11.395000457763672
2026-02-11 12:21:00+05:30,39.0099983215332,35285.75,2936.39990234375,1483.0,25272.75,,11.392499923706055
2026-02-11 12:22:00+05:30,39.029998779296875,35300.19921875,2938.39990234375,1482.800048828125,25273.75,,11.385000228881836
2026-02-11 12:23:00+05:30,39.02000045776367,35293.8984375,2938.5,1483.0,25273.5,,11.3774995803833
2026-02-11 12:24:00+05:30,39.02000045776367,35285.5,2937.0,1482.699951171875,25276.25,,11.3725004196167
2026-02-11 12:25:00+05:30,39.0099983215332,35274.94921875,2936.60009765625,1482.5999755859375,25274.0,,11.364999771118164
2026-02-11 12:26:00+05:30,39.02000045776367,35295.75,2938.699951171875,1482.699951171875,25274.25,,11.380000114440918
2026-02-11 12:27:00+05:30,39.0,35287.6015625,2937.89990234375,1482.4000244140625,25272.75,,11.375
2026-02-11 12:28:00+05:30,39.0099983215332,35285.80078125,2936.699951171875,1482.300048828125,25269.75,,11.369999885559082
2026-02-11 12:29:00+05:30,39.029998779296875,35299.1484375,2938.39990234375,1482.9000244140625,25270.75,,11.375
2026-02-11 12:30:00+05:30,39.040000915527344,35308.94921875,2938.39990234375,1483.5999755859375,25272.75,,11.375
2026-02-11 12:31:00+05:30,39.060001373291016,35323.30078125,2939.89990234375,1484.199951171875,25274.75,,11.369999885559082
2026-02-11 12:32:00+05:30,39.040000915527344,35308.3515625,2938.89990234375,1483.5,25272.5,,11.362500190734863
2026-02-11 12:33:00+05:30,39.02000045776367,35296.3515625,2937.5,1483.199951171875,25273.25,,11.367500305175781
2026-02-11 12:34:00+05:30,39.0099983215332,35278.19921875,2936.199951171875,1482.699951171875,25281.75,,11.367500305175781
2026-02-11 12:35:00+05:30,39.0099983215332,35275.3515625,2934.5,1482.9000244140625,25283.0,,11.40999984741211
2026-02-11 12:36:00+05:30,38.9900016784668,35262.5,2933.10009765625,1482.300048828125,25282.75,,11.420000076293945
2026-02-11 12:37:00+05:30,38.939998626708984,35221.8984375,2929.800048828125,1480.5999755859375,25281.25,,11.452500343322754
2026-02-11 12:38:00+05:30,38.939998626708984,35223.44921875,2929.699951171875,1480.9000244140625,25280.0,,11.4350004196167
2026-02-11 12:39:00+05:30,38.95000076293945,35224.6484375,2931.199951171875,1480.699951171875,25274.5,,11.420000076293945
2026-02-11 12:40:00+05:30,38.939998626708984,35221.6015625,2929.60009765625,1480.699951171875,25266.25,,11.420000076293945
2026-02-11 12:41:00+05:30,38.95000076293945,35225.8515625,2930.699951171875,1480.300048828125,25264.0,,11.392499923706055
2026-02-11 12:42:00+05:30,38.91999816894531,35199.75,2927.89990234375,1480.0999755859375,25266.0,,11.447500228881836
2026-02-11 12:43:00+05:30,38.93000030517578,35206.69921875,2927.10009765625,1480.699951171875,25266.0,,11.467499732971191
2026-02-11 12:44:00+05:30,38.95000076293945,35228.75,2927.699951171875,1481.4000244140625,25256.25,,11.46500015258789
2026-02-11 12:45:00+05:30,38.93000030517578,35216.8984375,2926.5,1481.0999755859375,25259.25,,11.489999771118164
2026-02-11 12:46:00+05:30,38.93000030517578,35214.80078125,2927.39990234375,1481.0999755859375,25257.5,,11.494999885559082
2026-02-11 12:47:00+05:30,38.970001220703125,35242.80078125,2929.60009765625,1482.199951171875,25263.0,,11.494999885559082
2026-02-11 12:48:00+05:30,38.97999954223633,35251.8515625,2929.699951171875,1483.0999755859375,25265.75,,11.510000228881836
2026-02-11 12:49:00+05:30,38.97999954223633,35254.1484375,2929.300048828125,1483.300048828125,25267.5,,11.5
2026-02-11 12:50:00+05:30,38.9900016784668,35264.0,2930.10009765625,1483.9000244140625,25270.75,,11.487500190734863
2026-02-11 12:51:00+05:30,38.97999954223633,35253.25,2931.300048828125,1482.800048828125,25277.75,,11.487500190734863
2026-02-11 12:52:00+05:30,38.959999084472656,35239.94921875,2929.0,1482.300048828125,25282.5,,11.510000228881836
2026-02-11 12:53:00+05:30,38.959999084472656,35237.19921875,2929.10009765625,1482.0999755859375,25281.0,,11.482500076293945
2026-02-11 12:54:00+05:30,38.959999084472656,35248.0,2929.10009765625,1482.5999755859375,25285.5,,11.46500015258789
2026-02-11 12:55:00+05:30,38.95000076293945,35247.1015625,2931.0,1482.9000244140625,25282.75,,11.46500015258789
2026-02-11 12:56:00+05:30,38.959999084472656,35239.80078125,2928.699951171875,1482.5999755859375,25287.5,,11.46500015258789
2026-02-11 12:57:00+05:30,38.95000076293945,35253.5,2929.199951171875,1483.0,25288.0,,11.417499542236328
2026-02-11 12:58:00+05:30,38.959999084472656,35261.5,2929.39990234375,1483.5,25284.0,,11.425000190734863
2026-02-11 12:59:00+05:30,38.9900016784668,35269.1484375,2930.89990234375,1482.0,25283.75,,11.432499885559082
2026-02-11 13:00:00+05:30,38.959999084472656,35247.3515625,2929.699951171875,1480.9000244140625,25281.5,,11.457500457763672
2026-02-11 13:01:00+05:30,38.939998626708984,35231.1015625,2927.0,1480.0,25278.75,,11.470000267028809
2026-02-11 13:02:00+05:30,38.93000030517578,35219.6015625,2926.199951171875,1479.4000244140625,25268.5,,11.479999542236328
2026-02-11 13:03:00+05:30,38.95000076293945,35230.6015625,2925.60009765625,1480.800048828125,25267.75,,11.457500457763672
2026-02-11 13:04:00+05:30,38.939998626708984,35222.05078125,2926.89990234375,1481.0,25271.0,,11.460000038146973
2026-02-11 13:05:00+05:30,38.95000076293945,35233.8515625,2927.699951171875,1480.9000244140625,25269.75,,11.447500228881836
2026-02-11 13:06:00+05:30,38.959999084472656,35238.3515625,2928.89990234375,1481.699951171875,25268.75,,11.422499656677246
2026-02-11 13:07:00+05:30,38.959999084472656,35245.3984375,2928.300048828125,1482.0,25265.75,,11.417499542236328
2026-02-11 13:08:00+05:30,38.95000076293945,35239.80078125,2928.0,1481.5,25268.25,,11.4375
2026-02-11 13:09:00+05:30,38.959999084472656,35238.8515625,2927.0,1481.699951171875,25264.5,,11.407500267028809
